ArticleID,ExpertID,CategoryID,Subject,Thumbnail,PostTime,ClickCount,ReadBook,CreateUserID,CreateUserName,CreateTime,ModifyUserID,ModifyUserName,ModifyTime,SubCategoryID,PlatformType,DeleteStatus
3346,72,4,阿嬤晚期肺癌怕打針　口服化療撐過2年超勵志,A__2VxVWqIl8tKwc3soRYQxMfDObKAZPh.png,2019-07-24 00:00:00.000,4800,NULL,10,瑋倫(工讀生),2019-07-24 15:17:45.757,1,系統管理員,2019-07-25 09:29:33.390,NULL,1,0
3347,121,4,血糖控制好，併發症才會少（懶人包）,A__NY6OIwtjI5R0hLa9ulaCqQhpqCZKgU.png,2019-07-24 00:00:00.000,3944,NULL,10,瑋倫(工讀生),2019-07-24 17:37:56.467,1,系統管理員,2019-07-25 09:29:17.640,NULL,1,0
3348,121,4,夜半時分的痛 – 腳抽筋,A__2ZWVHEQm0764lOlg0T6t4Frh1qBjW9.png,2019-07-24 00:00:00.000,10505,NULL,10,瑋倫(工讀生),2019-07-24 17:51:17.170,1,系統管理員,2019-07-25 09:28:21.297,NULL,1,0
3349,121,1,避免身體慢性發炎，要少吃這些食品！（懶人包）,A__0YI6dHoVj8DhB6Yn8LSGoPdblChGXt.png,2019-07-24 00:00:00.000,14805,NULL,10,瑋倫(工讀生),2019-07-24 17:54:39.717,1,系統管理員,2019-07-25 09:28:06.203,NULL,1,0
3350,121,1,保護膝蓋的秘訣與拉筋大全（懶人包）,A__cIRsAWyCwVx6Z9Chbd6QpQJRobLmTT.png,2019-07-25 00:00:00.000,8358,NULL,10,瑋倫(工讀生),2019-07-25 13:05:52.430,1,系統管理員,2019-07-26 09:33:04.367,NULL,1,0
3351,121,4,咖啡因對身體有何影響？來源和量都很重要（懶人包）,A__9AbgFdSpIgsrbhLmyTphjKhTph37lT.png,2019-07-25 00:00:00.000,4697,NULL,10,瑋倫(工讀生),2019-07-25 13:16:54.463,1,系統管理員,2019-07-26 09:32:45.197,NULL,1,0
3352,121,4,每踩一步都是煎熬 – 足底筋膜炎（懶人包）,A__rUiRunSKEYELgY3q3iCVVWMrtN5XRj.png,2019-07-25 00:00:00.000,9284,NULL,10,瑋倫(工讀生),2019-07-25 13:26:44.853,1,系統管理員,2019-07-26 09:32:28.790,NULL,1,0
3353,121,4,你的痣帶財？還是帶癌？（懶人包）,A__MvmTqRXPiCQ2clHUFXb3mfyrR9B4xD.png,2019-07-25 00:00:00.000,3287,NULL,10,瑋倫(工讀生),2019-07-25 13:40:27.200,1,系統管理員,2019-07-26 09:30:56.150,NULL,1,0
3354,121,2,中意的死法,A__wjh3XeMxjhFZ526NP4qqXZW80SgfIZ.png,2019-07-25 00:00:00.000,3264,NULL,10,瑋倫(工讀生),2019-07-25 13:43:05.483,1,系統管理員,2019-07-26 09:31:20.820,NULL,1,0
3355,120,4,只攝取600大卡熱量的低脂飲食仍得糖尿病－《好卡路里，壞卡路里》,A__XJ7pCkg3OnfVQLfDGZJf6qkkS5Qgyb.jpg,2019-07-31 00:00:00.000,1969,NULL,10,瑋倫(工讀生),2019-07-31 13:47:08.730,1,系統管理員,2019-07-31 18:29:37.127,NULL,1,0
3356,120,4,最糟的2種糖－《好卡路里，壞卡路里》,A__wpn3eTOtTLtXurTqOrIo0UWXlb2SYo.jpg,2019-07-31 00:00:00.000,3445,NULL,10,瑋倫(工讀生),2019-07-31 14:03:20.213,1,系統管理員,2019-07-31 18:30:04.093,NULL,1,0
3357,120,4,胰島素不只調控血糖，也決定是否要把脂肪存在你的脂肪細胞裡－《好卡路里，壞卡路里》,A__a9sbS57wjUnWXDNv5dEd1WY5BXHAQF.jpg,2019-07-31 00:00:00.000,3601,NULL,10,瑋倫(工讀生),2019-07-31 14:15:09.433,1,系統管理員,2019-07-31 18:29:53.720,NULL,1,0
3358,68,1,關節健康怎麼顧？三大關鍵維持靈活防退化,A__udbteoHubWq3ecXFDTk5ye772YChBX.jpg,2019-07-31 00:00:00.000,4754,NULL,1,系統管理員,2019-07-31 16:25:02.097,1,系統管理員,2019-07-31 18:57:34.347,NULL,1,0
3359,127,1,你呼吸對了嗎？常見５個不正確的方法－《一輩子都受用的健康寶典》,A__YuPqrCPI6VfA0qhrfoxRouoMaXulyR.png,2019-08-04 00:00:00.000,3935,NULL,10,瑋倫(工讀生),2019-08-04 17:38:26.947,1,系統管理員,2019-08-09 13:34:53.993,NULL,1,0
3360,127,1,該如何正確地喝水？６項狀況要遵守－《一輩子都受用的健康寶典》,A__Dl6wekGSOUWfkKcw2MHPpaLg4cbWuW.png,2019-08-04 00:00:00.000,2144,NULL,10,瑋倫(工讀生),2019-08-04 17:50:07.307,1,系統管理員,2019-08-09 13:34:39.383,NULL,1,0
3361,127,1,吃蝦會過敏，其實是化學藥劑惹的禍？－《一輩子都受用的健康寶典》,A__V6xSEIR7536R26COqSnNEsDWGeEFJs.png,2019-08-04 00:00:00.000,6278,NULL,10,瑋倫(工讀生),2019-08-04 17:59:18.760,1,系統管理員,2019-08-09 13:34:25.540,NULL,1,0
3362,54,1,頭痛、偏頭痛眼壓高－《醫學瑜伽 解痛聖經》,A__i32qtLxbsOQqs2PJWmelyLqHCOarM5.jpg,2019-08-04 00:00:00.000,5717,NULL,10,瑋倫(工讀生),2019-08-04 20:08:20.243,1,系統管理員,2019-08-05 14:59:27.120,NULL,1,0
3363,54,1,身體長期痠疼痛？演員蔡淑臻、iFit創辦人、迷客夏副總靠「醫學瑜伽」鬆筋解痛－《醫學瑜伽 解痛聖經》,A__gH0mWVP4LutICmLRmDE54vrRQ5LoAK.png,2019-08-04 00:00:00.000,7069,NULL,10,瑋倫(工讀生),2019-08-04 20:34:27.530,1,系統管理員,2019-08-05 14:59:19.573,NULL,1,0
3364,54,1,媽媽手痛到想哭？醫師：1個簡單動作舒緩疼痛，修復肌筋膜－《醫學瑜伽 解痛聖經》,A__VsMWxiTVDF5OvP1g5aUNbYI3ujIfhq.png,2019-08-04 00:00:00.000,20382,NULL,10,瑋倫(工讀生),2019-08-04 20:45:35.123,1,系統管理員,2019-08-05 14:59:11.090,NULL,1,0
3365,5,5,老人獨居6年暴增逾4成、青銀共居共餐與智慧裝置上線、照護者洗髮聚餐學抒壓8/5【新聞彙整】,A__Lc8iEipw9Z4vIcwlelCrl1pAtvA92V.png,2019-08-07 00:00:00.000,3597,NULL,10,瑋倫(工讀生),2019-08-07 14:55:06.600,1,系統管理員,2019-08-07 16:27:32.530,NULL,1,0
3366,121,1,蛋白質這樣吃！這樣算！一次圖表攻略（懶人包）,A__MpjCJad1PfeME1Kw1ekRWI3OdsRZGf.png,2019-08-07 00:00:00.000,15083,NULL,10,瑋倫(工讀生),2019-08-07 16:35:48.487,1,系統管理員,2019-08-08 17:53:27.150,NULL,1,0
3367,121,4,肝硬化的黑白人生,A__rAj2MdBU6YuuhNbXyYFvioLmhh06GV.png,2019-08-07 00:00:00.000,3107,NULL,10,瑋倫(工讀生),2019-08-07 16:45:15.300,1,系統管理員,2019-08-08 17:53:38.010,NULL,1,0
3368,121,4,吃什麼吐什麼，當心小腸阻塞！,A__sYLGYp8XylIjfB5HvuF4TELmnBTmVt.png,2019-08-07 00:00:00.000,2905,NULL,10,瑋倫(工讀生),2019-08-07 16:53:40.770,1,系統管理員,2019-08-08 17:53:50.540,NULL,1,0
3369,72,4,爆菊影響房事？！　藥師分享有「痔」無恐撇步,A__xv9bwkjhLJEDdQN2HGHJVT4xnjIcDi.png,2019-08-08 00:00:00.000,2726,NULL,10,瑋倫(工讀生),2019-08-08 15:39:38.290,1,系統管理員,2019-08-08 17:54:01.790,NULL,1,0
3370,72,4,5.5公分肝癌大腫瘤　一二線標靶治療有成,A__X8WK5dET79Q7GrcqFrQdkK4yxdg0PU.png,2019-08-08 00:00:00.000,631,NULL,10,瑋倫(工讀生),2019-08-08 15:49:07.820,1,系統管理員,2019-08-08 17:54:09.417,NULL,1,0
3371,72,6,慢性傷口難照護　新泰醫院傷口中心細心呵護,A__83Q6ollBsKJ4gCPQfqarSL70WTaHSC.png,2019-08-08 00:00:00.000,2220,NULL,10,瑋倫(工讀生),2019-08-08 15:55:46.430,1,系統管理員,2019-08-08 17:54:17.543,NULL,1,0
3372,68,3,如果，你需要一個照顧奇蹟...美家台外籍整合照護,A__HBluo4bgDNGQJ5Mq1K0gp6Vir5Dwdq.jpg,2019-08-09 00:00:00.000,3030,NULL,1,系統管理員,2019-08-09 16:25:44.160,1,系統管理員,2019-08-14 10:05:31.270,NULL,1,0
3373,125,6,人命卡在錢與權　你知道28天病床流浪的潛規則嗎？,A__Xwn8krQNVo5IYHIp74k9PRi7qseYy7.png,2019-08-09 00:00:00.000,10046,NULL,10,瑋倫(工讀生),2019-08-09 18:42:33.103,1,系統管理員,2019-08-09 20:14:18.070,NULL,1,0
3374,125,6,急診多做一件事，衰弱老人不困急診,A__n6KyhQpauBbtmmb6DilQZrlinO0jHl.png,2019-08-09 00:00:00.000,3633,NULL,10,瑋倫(工讀生),2019-08-09 19:08:51.047,1,系統管理員,2019-08-09 20:14:32.570,NULL,1,0
3375,125,6,世界第一的急診　為何出現四大亂象？,A__4GaU65SUOeNW4Zs6DU5VvaHnp1iVqH.png,2019-08-09 00:00:00.000,7149,NULL,10,瑋倫(工讀生),2019-08-09 19:17:36.157,1,系統管理員,2019-08-09 20:15:04.943,NULL,1,0
3376,115,1,再談拉筋的重要性：目的與時機,A__erca579xXF6JnqjMfQmDD7TJprr7cp.jpg,2019-08-09 00:00:00.000,8423,NULL,1,系統管理員,2019-08-09 20:05:16.193,1,系統管理員,2019-08-09 20:27:02.600,NULL,1,0
3377,5,6,長照3.0政策近期推出、失智症確診靠兩大量表、縣府首創印尼文越南文長照服務宣導單0812【新聞彙整】,A__jK5O6qOA1lfNvKoviejm0xA1FmY1Js.png,2019-08-14 00:00:00.000,7941,NULL,10,瑋倫(工讀生),2019-08-14 13:43:58.860,1,系統管理員,2019-08-14 23:26:15.647,NULL,1,0
3378,5,1,吞嚥照護食是什麼？還能降低吸入性肺炎機率－《吞嚥照護食》,A__oVvr0ff3yjL4J10yropS09RKap0BmZ.jpg,2019-08-14 00:00:00.000,3081,NULL,10,瑋倫(工讀生),2019-08-14 13:52:31.063,1,系統管理員,2019-08-14 23:47:03.803,NULL,1,0
3379,5,1,中、重度吞嚥照護食不是只有剁碎餐　教你烹調４重點－《吞嚥照護食》,A__cqXhBL3GZfuEp5r5uJ6sA6HA8paBVO.png,2019-08-14 00:00:00.000,8805,NULL,10,瑋倫(工讀生),2019-08-14 14:19:29.503,1,系統管理員,2019-08-14 23:47:09.150,NULL,1,0
3380,5,3,怎樣的姿勢進食才安全？掌握２擺位要點－《吞嚥照護食》,A__ckCpRZcXfF71qHWsmLaPQMxKmxDuI0.jpg,2019-08-14 00:00:00.000,4588,NULL,10,瑋倫(工讀生),2019-08-14 14:28:20.380,1,系統管理員,2019-08-23 10:24:45.967,NULL,1,0
3381,5,3,照顧吞嚥障礙的家人，必學餵食４技巧－《吞嚥照護食》,A__xSdKPnJqLFCOeDX0DwADsvK4Cj0wu8.png,2019-08-14 00:00:00.000,5799,NULL,10,瑋倫(工讀生),2019-08-14 14:36:36.507,1,系統管理員,2019-08-14 23:47:19.820,NULL,1,0
3382,5,1,老了就吞不下？銀耳增稠助吞嚥（內有食譜）－《吞嚥照護食》,A__7E8GMNx3e5Um2Sx50LXIFCOnb7SbAf.png,2019-08-14 00:00:00.000,1836,NULL,10,瑋倫(工讀生),2019-08-14 14:46:46.037,1,系統管理員,2019-08-14 23:47:25.040,NULL,1,0
3383,121,1,面對更年期　優雅更美麗（懶人包）,A__DxS1DXTr4OT3JLA2ybKdAKWlVkKhRD.png,2019-08-14 00:00:00.000,8098,NULL,10,瑋倫(工讀生),2019-08-14 15:37:04.763,1,系統管理員,2019-08-14 23:27:28.083,NULL,1,0
3384,121,1,運動前、中、後，各該怎麼吃？（懶人包）,A__wbutEsFN8KkOUpfv8Kxd3hAQB4aHRC.png,2019-08-14 00:00:00.000,3976,NULL,10,瑋倫(工讀生),2019-08-14 15:45:41.310,1,系統管理員,2019-08-14 23:25:08.007,NULL,1,0
3385,69,6,你存的1塊錢才是你的錢》想過什麼樣的人生，就選什麼樣的儲蓄法！,A__tLGGiD1XgLNJjiWgK9BvXnhCCkusVZ.png,2019-08-15 00:00:00.000,2261,NULL,10,瑋倫(工讀生),2019-08-15 15:42:57.833,1,系統管理員,2019-08-16 17:03:13.683,NULL,1,0
3386,69,6,不小心轉錯帳號、轉錯金額怎麼辦？免驚！2步驟，追回匯錯的款項...,A__mUMs3qaDvEH3abI78fOJmwW6FbTHIN.png,2019-08-15 00:00:00.000,48323,NULL,10,瑋倫(工讀生),2019-08-15 15:49:25.880,1,系統管理員,2019-08-16 17:04:27.870,NULL,1,0
3387,69,6,簡單6步驟　助你擺脫破產階段,A__WMnSkfZNUbPuEyor9A7Hr17VCuFYrW.png,2019-08-15 00:00:00.000,1909,NULL,10,瑋倫(工讀生),2019-08-15 15:55:22.287,1,系統管理員,2019-08-16 17:04:07.573,NULL,1,0
3388,69,6,年輕人愛買儲蓄險？,A__qYwZWUxOAx7oelaRrQUMrSLinHhK3q.png,2019-08-15 00:00:00.000,2098,NULL,10,瑋倫(工讀生),2019-08-15 16:00:47.327,1,系統管理員,2019-08-16 17:03:56.463,NULL,1,0
3389,69,6,懶人理財》數位帳戶的「活存」利息就有1.2%...每月存2萬，咖啡錢輕鬆買單！,A__H0Q3eDScgpy5Jegw3NLmCq5X4eD3gE.png,2019-08-15 00:00:00.000,3787,NULL,10,瑋倫(工讀生),2019-08-15 16:06:15.377,1,系統管理員,2019-08-16 17:03:48.200,NULL,1,0
3390,69,6,養生村將是長照新選擇,A__mhTHZsnneONfxOvHyke0h7yCWhvPRP.png,2019-08-15 00:00:00.000,4529,NULL,10,瑋倫(工讀生),2019-08-15 16:14:33.563,1,系統管理員,2019-08-16 17:03:40.213,NULL,1,0
3391,92,6,台灣中高年級實習生動起來！勞動參與再升級！,A__tM5o5s4TsH6qH1lYOSvQo6Pktv8rVU.jpg,2019-08-20 00:00:00.000,859,NULL,1,系統管理員,2019-08-20 15:09:17.567,10,瑋倫(工讀生),2019-08-21 15:15:37.643,NULL,1,0
3392,5,5,多種慢性病吃這些藥要小心、嘉市府表揚51名績優照服員、千甲社區改建複合式關懷據點0821【新聞彙整】,A__Oe8NhXSvjeh1HAoUgGsZ9rX79CXlZj.png,2019-08-21 00:00:00.000,2094,NULL,10,瑋倫(工讀生),2019-08-21 15:20:57.537,1,系統管理員,2019-08-21 22:58:07.903,NULL,1,0
3393,26,1,夏末秋初最要健脾袪濕！中醫師必推祛濕明星：薏仁水,A__UDe1iJUMYdbk4bMjQ5iqEsGRvvUp1p.jpg,2019-08-21 00:00:00.000,2615,NULL,10,瑋倫(工讀生),2019-08-21 15:31:29.643,1,系統管理員,2019-08-21 22:58:51.577,NULL,1,0
3394,26,1,免疫力飲食2選1！吃出均衡免疫力,A__SmLf65sdPQMdgDc026M7aLkRx2WtyZ.jpg,2019-08-21 00:00:00.000,2315,NULL,10,瑋倫(工讀生),2019-08-21 15:37:09.283,1,系統管理員,2019-08-21 22:59:19.590,NULL,1,0
3395,26,1,老是感冒，身體竟成癌細胞溫床！立即測驗你的免疫力指數,A__RbDmpr4V4cNJpiKF1sxGw3nutFmeaU.jpg,2019-08-21 00:00:00.000,6977,NULL,10,瑋倫(工讀生),2019-08-21 16:04:39.023,1,系統管理員,2019-08-21 22:59:48.357,NULL,1,0
3396,26,1,中醫師：做到這件事，打造精氣神俱佳、不生病體質,A__FWNNvGLeUF0IHELk22H8M0I6Hc9eL5.jpg,2019-08-21 00:00:00.000,5136,NULL,10,瑋倫(工讀生),2019-08-21 16:11:08.943,1,系統管理員,2019-08-21 23:00:18.920,NULL,1,0
3397,26,1,一天一招通氣血！「牛面式」鬆肩頸、消除疲勞腰痛,A__LsjrMgti90JpOjIrARntCMsrq8Ra2Q.jpg,2019-08-21 00:00:00.000,4649,NULL,10,瑋倫(工讀生),2019-08-21 16:22:15.807,1,系統管理員,2019-08-21 23:00:45.013,NULL,1,0
3398,26,4,40歲後免疫力大降！4大常見疾病竟都與免疫力有關？,A__yXjglbEtY3g5vaJ39BBhFpPcacxC3h.jpg,2019-08-21 00:00:00.000,12578,NULL,10,瑋倫(工讀生),2019-08-21 16:30:32.557,1,系統管理員,2019-08-21 23:01:22.950,NULL,1,0
3399,5,4,胰島素是阻塞大腦運作的關鍵？－《超級大腦飲食計畫》,A__nsED2sVt4UMQUKPS45k4KNyHHh3Y3v.jpg,2019-08-22 00:00:00.000,3159,NULL,10,瑋倫(工讀生),2019-08-22 17:30:20.317,1,系統管理員,2019-08-24 15:05:20.703,NULL,1,0
3400,5,4,高膽固醇都是飲食惹得禍？－《超級大腦飲食計畫》,A__UdZxMVMRHmuAVlVymogOlgHnFSuUow.jpg,2019-08-22 00:00:00.000,7648,NULL,10,瑋倫(工讀生),2019-08-22 17:39:08.707,1,系統管理員,2019-08-24 15:04:35.343,NULL,1,0
3401,5,4,膠淋巴系統：大腦的夜間清潔隊－《超級大腦飲食計畫》,A__5eyvNdgJqbXi8LrjjrOLINvY63f4da.png,2019-08-22 00:00:00.000,5642,NULL,10,瑋倫(工讀生),2019-08-22 17:45:05.347,1,系統管理員,2019-08-25 16:12:21.800,NULL,1,0
3402,109,1,芬蘭長輩運動３原則 老老互助能提升參與意願－《北歐銀色新動力》,A__gmiQ4NGnHsEuN5GQw8KONmbtkgRgn9.jpg,2019-08-25 00:00:00.000,2649,NULL,1,系統管理員,2019-08-25 16:11:38.550,1,系統管理員,2019-08-25 17:57:52.297,NULL,1,0
3403,109,3,照顧第一現場 如何突破長照屎尿情結？－《高齡友善新視界》,A__vRgvJfUuqwXoymR2ic98JN2Ldq5Oui.jpg,2019-08-25 00:00:00.000,5099,NULL,1,系統管理員,2019-08-25 20:13:54.673,1,系統管理員,2019-08-25 23:05:56.257,NULL,1,0
3404,5,3,膳食纖維和失智症藥物也可能是大便失禁的元凶－《失智行為說明書》,A__OpjhBCN80qZmVxm8HmnCmevB9533oq.png,2019-08-25 00:00:00.000,2847,NULL,10,瑋倫(工讀生),2019-08-25 22:15:22.267,1,系統管理員,2019-08-26 16:56:45.447,NULL,1,0
3405,5,3,不可能「把他們鎖在房間裡」或「二十四小時監視」－《失智行為說明書》,A__3KIiF79aFTxJQX4PwPaShbSciJGVZf.png,2019-08-25 00:00:00.000,2646,NULL,10,瑋倫(工讀生),2019-08-25 22:23:32.767,1,系統管理員,2019-08-26 16:56:33.290,NULL,1,0
3406,5,3,因為睡眠不足，所以很想回家、半夜四處徘徊……－《失智行為說明書》,A__3p69qEGUoV4IkpAE0mgutWbcGU1tFo.png,2019-08-25 00:00:00.000,4108,NULL,10,瑋倫(工讀生),2019-08-25 22:31:53.690,1,系統管理員,2019-08-26 16:56:24.103,NULL,1,0
3407,109,3,安樂死，真安樂？－《高齡友善新視界》,A__ExP1BibdwX2lqcNWvHB2g2OMWBZLii.jpg,2019-08-25 00:00:00.000,1415,NULL,1,系統管理員,2019-08-25 22:43:22.003,1,系統管理員,2019-08-25 23:06:19.820,NULL,1,0
3408,27,1,大家族的媳婦不好當－《媽抖：91歲的台灣第一潮嬤林莊月里》,A__LRISn5JpOT1jW26ifVIOtWKbYxRheM.jpg,2019-08-26 00:00:00.000,3995,NULL,1,系統管理員,2019-08-26 15:36:58.043,1,系統管理員,2019-08-26 16:27:34.537,NULL,1,0
3409,27,1,網紅月月阿嬤人生體悟：你的人生，你自己說了算。－《媽抖：91歲的台灣第一潮嬤林莊月里》,A__huvraxgtIpQPIpeUnHKSpVcBhgUZtA.jpg,2019-08-26 00:00:00.000,3774,NULL,1,系統管理員,2019-08-26 16:01:29.717,1,系統管理員,2019-08-26 16:26:03.847,NULL,1,0
3410,104,6,【長照法律故事】失智老董　竟把財產權全部贈與給續弦妻子,A__ARb1HVte4VAmZLxFvNQFsQTI3sIGMN.jpg,2019-08-26 00:00:00.000,7396,NULL,1,系統管理員,2019-08-26 18:41:50.333,1,系統管理員,2019-08-26 19:02:00.880,NULL,1,0
3411,121,4,三高又中廣身材 – 代謝症候群（懶人包）,A__UieJn9pITEUDhIySxWmWlUdsmDsGGE.png,2019-08-26 00:00:00.000,2489,NULL,10,瑋倫(工讀生),2019-08-26 23:13:44.783,1,系統管理員,2019-08-26 23:33:57.457,NULL,1,0
3412,121,4,老爸開車常擦撞，原來是白內障惹的禍！,A__tIVU6g5ZcXOlOgs0KCGL8l7UQ2OyZ3.png,2019-08-26 00:00:00.000,4732,NULL,10,瑋倫(工讀生),2019-08-26 23:26:27.503,1,系統管理員,2019-08-27 08:59:58.993,NULL,1,0
3413,121,1,想要抗發炎，你可以這樣吃！（懶人包）,A__ZPkgEPmJ6HvwGXT5hEfcTXNTZ1hHXa.png,2019-08-26 00:00:00.000,8822,NULL,10,瑋倫(工讀生),2019-08-26 23:41:30.163,1,系統管理員,2019-08-27 09:00:09.023,NULL,1,0
3414,108,4,老人家體重下降、反覆發燒、夜間盜汗… 恐是慢性淋巴性白血病,A__tgmyDVW7RabOELdVbgiocZE5H74kvh.jpg,2019-09-15 00:00:00.000,3383,NULL,1,系統管理員,2019-08-26 23:44:13.803,1,系統管理員,2019-09-15 15:23:57.867,NULL,1,0
3415,121,4,吃泡菜要小心 – 致命的大腸桿菌感染！（懶人包）,A__5JYoZFpWSK7tofMCGb0R3fSSDktXkH.png,2019-08-28 00:00:00.000,3090,NULL,10,瑋倫(工讀生),2019-08-28 14:48:08.753,1,系統管理員,2019-08-28 19:29:21.800,NULL,1,0
3416,121,4,難以早期發現的 – 膽囊癌（懶人包）,A__LW82DwKQvMuHLeeLJIM9ndmfGP6FSY.png,2019-08-28 00:00:00.000,4334,NULL,10,瑋倫(工讀生),2019-08-28 14:59:13.457,1,系統管理員,2019-08-28 19:29:15.927,NULL,1,0
3417,121,4,心臟衰竭共病多，心臟復健很重要！,A__oNKLisDi7DKBBH6vtw0LptyKCl2EgT.png,2019-08-28 00:00:00.000,6530,NULL,10,瑋倫(工讀生),2019-08-28 15:11:28.320,1,系統管理員,2019-08-28 19:29:09.083,NULL,1,0
3418,121,4,阿茲海默症（懶人包）,A__h04TZDAXGtXhS4lJdkpd17Wrub9m2Z.png,2019-08-28 00:00:00.000,8045,NULL,10,瑋倫(工讀生),2019-08-28 15:23:05.257,1,系統管理員,2019-08-28 19:28:56.097,NULL,1,0
3419,72,4,「癌王」上身別放棄！　化療新藥「胰」路相伴,A__NNWZ5DyZMxslddbak5r8ejHs5hosjn.png,2019-08-28 00:00:00.000,3429,NULL,10,瑋倫(工讀生),2019-08-28 16:36:27.953,1,系統管理員,2019-08-28 19:28:50.003,NULL,1,0
3420,72,4,肺癌腦轉移昏迷　肺癌標靶治療後清醒,A__TE47i7sBAUTKfUEPtjgKiIH4ssJXnb.png,2019-08-28 00:00:00.000,2015,NULL,10,瑋倫(工讀生),2019-08-28 16:39:42.000,1,系統管理員,2019-08-28 19:28:42.597,NULL,1,0
3421,72,4,莫名出血點、瘀青！　免疫性血小板低下症恐腦出血,A__fBHBUjhCI0SCdQARnvDKV26v2ttZf1.png,2019-08-28 00:00:00.000,4134,NULL,10,瑋倫(工讀生),2019-08-28 16:44:47.047,1,系統管理員,2019-08-28 19:28:32.597,NULL,1,0
3422,115,1,認識開放鍊動作與閉鎖鍊動作,A__2UYSM9FG8R3Y4MjJxLsr30Dl4Vq5Rn.jpg,2019-08-28 00:00:00.000,1632,NULL,1,系統管理員,2019-08-28 18:01:26.230,1,系統管理員,2019-08-28 18:39:48.657,NULL,1,0
3423,84,4,我的大腦失靈了嗎？D I Y自我檢測大腦狀態 （上）－《疾病，從大腦失衡開始》,A__lk2mTNuv4qc9F1XAWiCHtY5Hq95gAT.jpg,2019-09-15 00:00:00.000,5862,NULL,1,系統管理員,2019-08-28 23:13:29.907,1,系統管理員,2019-09-15 19:25:44.240,NULL,1,0
3424,5,6,家總創新「家庭照顧協議」線上指引工具，避免衝突毀了愛！,A__XpcUdipFLECgFs6agldyElvtqeoBFm.jpg,2019-08-29 00:00:00.000,2055,NULL,1,系統管理員,2019-08-29 15:40:54.477,1,系統管理員,2019-08-29 16:18:03.013,NULL,1,0
3425,5,5,家總創新「家庭照顧協議」線上指引工具，避免衝突毀了愛！長照悲劇倍增，恐有模仿效應0826【新聞彙整】,A__OH809bnbP9X07JFKIn9n1C9WEA2FYQ.jpg,2019-08-29 00:00:00.000,1070,NULL,1,系統管理員,2019-08-29 17:47:41.820,1,系統管理員,2019-08-29 17:47:45.757,NULL,1,0
3426,72,4,打破荷爾蒙療法迷思　更年期女性不做「乾太太」,A__D18fhIncG2JBQS1mXVbukfhXEV1ei7.png,2019-09-01 00:00:00.000,7767,NULL,10,瑋倫(工讀生),2019-09-01 21:12:03.887,1,系統管理員,2019-09-02 11:16:35.923,NULL,1,0
3427,72,4,罹患乾癬紅皮症　積極治療遠離危「癬」,A__WtEMyVqg8yqBvgOlh4ReIFZe5xabA3.png,2019-09-01 00:00:00.000,3411,NULL,10,瑋倫(工讀生),2019-09-01 21:18:40.013,1,系統管理員,2019-09-02 11:16:26.893,NULL,1,0
3428,72,4,60歲老菸槍像被掐住脖子般無法呼吸．．．竟是這原因,A__utM5E1cKluGcu3BXR8kgB3X5b6TW9Q.png,2019-09-01 00:00:00.000,1450,NULL,10,瑋倫(工讀生),2019-09-01 21:24:17.797,1,系統管理員,2019-09-02 11:16:11.940,NULL,1,0
3429,72,4,子宮肌瘤經血太多　她不治療險丟命,A__ff2vGufAGawODR4h0bGmoHXjvcHDcU.png,2019-09-01 00:00:00.000,3895,NULL,10,瑋倫(工讀生),2019-09-01 21:29:34.267,1,系統管理員,2019-09-02 11:15:56.270,NULL,1,0
3430,69,6,失智風暴－逾８成民眾還未開始準備失智照護費用,A__PcSY8YI0ASODEq2ZGX4nld4YE5Q6mG.png,2019-09-06 00:00:00.000,3091,NULL,10,瑋倫(工讀生),2019-09-06 13:12:12.583,1,系統管理員,2019-09-06 19:15:50.323,NULL,1,0
3431,69,6,用基金養基金　每月坐領4萬元,A__6UXZQxc6mZ9SvmoioJDFyIGH9kbIeS.png,2019-09-06 00:00:00.000,7969,NULL,10,瑋倫(工讀生),2019-09-06 13:19:11.083,1,系統管理員,2019-09-06 19:14:41.697,NULL,1,0
3432,69,6,身障保險應是政策保險！,A__ZP0f0YBJmHmCWaVfqrLi7X56d6urnw.png,2019-09-06 00:00:00.000,1289,NULL,10,瑋倫(工讀生),2019-09-06 13:25:10.693,1,系統管理員,2019-09-06 19:14:33.353,NULL,1,0
3433,69,6,1個月5萬照護費用你準備好了嗎？「失能險」理賠金額最多上千萬，4個重點一次挑對！,A__WDwttJxPMvhoFLKlEMDLN5KyJ9OX1F.png,2019-09-06 00:00:00.000,5100,NULL,10,瑋倫(工讀生),2019-09-06 13:29:42.617,1,系統管理員,2019-09-06 19:14:23.480,NULL,1,0
3434,69,6,區塊鏈技術讓理賠更便利,A__WirE0Bnv7xP3ZWCiwmOqZ54WGUGl1k.png,2019-09-06 00:00:00.000,872,NULL,10,瑋倫(工讀生),2019-09-06 13:36:37.790,1,系統管理員,2019-09-06 19:14:14.307,NULL,1,0
3435,69,6,逾7成民眾低估失智照護開銷,A__YIH2JmftJJYjUjTJBWl9eTr0AXKYtM.png,2019-09-06 00:00:00.000,5717,NULL,10,瑋倫(工讀生),2019-09-06 13:41:11.960,1,系統管理員,2019-09-06 19:14:08.447,NULL,1,0
